checkpoint_sentences,sentence_index,retrieval_mode,recall_step,expected_word,decoded_word,raw_event_count,raw_predicted_column_count,prediction_active_cell_count,advance_success,timed_overlap_of_selected_word,column_overlap_of_selected_word,number_of_ranked_candidates,top_5_candidates,stopped_reason,previous_active_cell_count,previous_winner_count,burst_cell_count
100,61,proximal-replay,4,and,easel,98,98,98,,2,2,53,"[{""word"": ""easel"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""have"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""well"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""should"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""I"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,46,10,72
100,62,proximal-replay,1,now,now,15,15,15,,7,7,46,"[{""word"": ""now"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": ""back"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""highness"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""behind"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Bill"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,19,10,19
100,62,proximal-replay,2,;,;,49,49,49,,8,9,42,"[{""word"": "";"", ""timed_overlap"": 8, ""column_overlap"": 9}, {""word"": ""thou"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Spirit"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""might"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""mutinously"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,28,10,19
100,62,proximal-replay,3,'','',33,33,33,,5,6,39,"[{""word"": ""''"", ""timed_overlap"": 5, ""column_overlap"": 6}, {""word"": ""excuse"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""haste"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""fish"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Dear"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,28,10,28
100,62,proximal-replay,4,and,said,41,41,41,,5,5,42,"[{""word"": ""said"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""and"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""No"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""axe"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Bagheera"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,37,10,18
100,63,proximal-replay,1,a,terribly,66,66,66,,4,4,52,"[{""word"": ""terribly"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""Bowser"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""a"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""."", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""rubbed"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,55,10,56
100,63,proximal-replay,2,great,put,64,64,64,,8,8,42,"[{""word"": ""put"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""never"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Bowser"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""exactly"", ""timed_overlap"": 1, ""column_overlap"": 5}, {""word"": ""Then"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,64,10,9
100,63,proximal-replay,3,pile,out,16,16,16,,9,9,39,"[{""word"": ""out"", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""ca"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""just"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""cow"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""bearing"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,19,10,9
100,63,proximal-replay,4,of,to,47,47,47,,3,4,60,"[{""word"": ""to"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""He"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""now"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""certainly"", ""timed_overlap"": 1, ""column_overlap"": 6}, {""word"": ""take"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,19,10,45
100,64,proximal-replay,1,were,were,22,22,22,,9,9,45,"[{""word"": ""were"", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""much"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""months"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""place"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""parents"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,28,10,10
100,64,proximal-replay,2,full,full,12,12,12,,8,8,31,"[{""word"": ""full"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""torrents"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""haste"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""see"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""forward"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,19,10,20
100,64,proximal-replay,3,of,of,60,60,60,,6,6,44,"[{""word"": ""of"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""dear"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""mount"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""twitch"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Now"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,28,10,18
100,64,proximal-replay,4,amused,amused,49,49,49,,5,5,47,"[{""word"": ""amused"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""the"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""hall"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""two"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""calmly"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,28,10,36
100,65,proximal-replay,1,Clow,Clow,42,42,42,,4,4,35,"[{""word"": ""Clow"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""Frank"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""fellow"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""might"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""harm"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,28,10,27
100,65,proximal-replay,2,and,and,25,25,25,,6,6,35,"[{""word"": ""and"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""too"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""able"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""let"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""but"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,37,10,37
100,65,proximal-replay,3,his,look,94,94,94,,2,3,50,"[{""word"": ""look"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""expect"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""his"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""they"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""from"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,46,10,45
100,65,proximal-replay,4,wife,for,71,71,71,,4,5,44,"[{""word"": ""for"", ""timed_overlap"": 4, ""column_overlap"": 5}, {""word"": ""at"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""'em"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""dear"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""very"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,55,10,28
100,66,proximal-replay,1,good,only,52,52,52,,3,5,45,"[{""word"": ""only"", ""timed_overlap"": 3, ""column_overlap"": 5}, {""word"": ""good"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""exactly"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""--"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Here"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,46,10,45
100,66,proximal-replay,2,",",pardon,53,53,53,,6,6,53,"[{""word"": ""pardon"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""'s"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Don"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""too"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""put"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,55,10,28
100,66,proximal-replay,3,it,and,56,56,56,,2,5,43,"[{""word"": ""and"", ""timed_overlap"": 2, ""column_overlap"": 5}, {""word"": ""frightened"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""His"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""shook"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""let"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,37,10,64
100,66,proximal-replay,4,'s,',96,96,96,,2,4,41,"[{""word"": ""'"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""his"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""easel"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""silver"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""her"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,73,10,54
100,67,proximal-replay,1,feet,hands,66,66,66,,4,4,40,"[{""word"": ""hands"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""girl"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""have"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""good"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""with"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,55,10,45
100,67,proximal-replay,2,and,before,59,59,59,,7,7,43,"[{""word"": ""before"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": ""Oh"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""them"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""best"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""stop"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,55,10,18
100,67,proximal-replay,3,then,her,43,43,43,,9,9,50,"[{""word"": ""her"", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""did"", ""timed_overlap"": 2, ""column_overlap"": 5}, {""word"": ""teeth"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""silver"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""petals"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,28,10,9
100,67,proximal-replay,4,shook,face,25,25,25,,7,7,37,"[{""word"": ""face"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": ""good"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""away"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""make"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Janet"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,19,10,18
100,68,proximal-replay,1,eaten,to,64,64,64,,5,5,52,"[{""word"": ""to"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""been"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""doctor"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""this"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""room"", ""timed_overlap"": 1, ""column_overlap"": 5}]",completed,46,10,27
100,68,proximal-replay,2,and,stop,79,79,79,,8,8,49,"[{""word"": ""stop"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""deep"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""roar"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""kind"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""snow"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,37,10,18
100,68,proximal-replay,3,drunk,it,19,19,19,,8,8,48,"[{""word"": ""it"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""Darkness"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Square"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""only"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""'m"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,28,10,19
100,68,proximal-replay,4,",",",",47,47,47,,4,4,36,"[{""word"": "","", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""was"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""that"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""does"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""feet"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,28,10,27
100,69,proximal-replay,1,snow,snow,34,34,34,,10,10,45,"[{""word"": ""snow"", ""timed_overlap"": 10, ""column_overlap"": 10}, {""word"": ""'m"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""companioned"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""`"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Bill"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,28,10,0
100,69,proximal-replay,2,",",",",16,16,16,,10,10,44,"[{""word"": "","", ""timed_overlap"": 10, ""column_overlap"": 10}, {""word"": ""leafy"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""already"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""then"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""tracks"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,10,10,0
100,69,proximal-replay,3,is,and,51,51,51,,4,4,45,"[{""word"": ""and"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""is"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""Emmy"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""thing"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""I"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,10,10,37
100,69,proximal-replay,4,bearing,Gilbert,94,94,94,,3,3,54,"[{""word"": ""Gilbert"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""poor"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""growled"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""made"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""into"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,46,10,54
100,70,proximal-replay,1,found,found,34,34,34,,6,6,50,"[{""word"": ""found"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""Bill"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""over"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""very"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Well"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,55,10,28
100,70,proximal-replay,2,Reddy,Reddy,48,48,48,,4,4,44,"[{""word"": ""Reddy"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""should"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""roar"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Remember"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""'cause"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,37,10,45
100,70,proximal-replay,3,'s,any,66,66,66,,3,4,53,"[{""word"": ""any"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""'s"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""Gilbert"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""salt"", ""timed_overlap"": 1, ""column_overlap"": 5}, {""word"": ""Janet"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,55,10,27
100,70,proximal-replay,4,tracks,harm,57,57,57,,5,6,52,"[{""word"": ""harm"", ""timed_overlap"": 5, ""column_overlap"": 6}, {""word"": ""was"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""but"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""fell"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": "","", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,37,10,27
100,71,proximal-replay,1,",",had,61,61,61,,3,3,38,"[{""word"": ""had"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""Gilbert"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""harm"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""want"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""His"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,55,10,36
100,71,proximal-replay,2,`,to,66,66,66,,5,5,52,"[{""word"": ""to"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""been"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""this"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""doctor"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""lot"", ""timed_overlap"": 1, ""column_overlap"": 5}]",completed,46,10,36
100,71,proximal-replay,3,if,keep,84,84,84,,4,4,47,"[{""word"": ""keep"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""stop"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""deep"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""petals"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""ride"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,46,10,45
100,71,proximal-replay,4,you,her,26,26,26,,7,7,44,"[{""word"": ""her"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": ""did"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""best"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""So"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""drop"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,55,10,27
100,72,proximal-replay,1,when,when,60,60,60,,6,6,56,"[{""word"": ""when"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""chance"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""queen"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""hands"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""wish"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,55,10,18
100,72,proximal-replay,2,he,he,29,29,29,,9,9,51,"[{""word"": ""he"", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""'"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""head"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""wilt"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""go"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,28,10,9
100,72,proximal-replay,3,caught,caught,22,22,22,,8,8,37,"[{""word"": ""caught"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""young"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""statelier"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""youth"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""thrifty"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,19,10,20
100,72,proximal-replay,4,my,my,26,26,26,,8,8,37,"[{""word"": ""my"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""lord"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""pay"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""calmly"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Great"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,28,10,18
100,73,proximal-replay,1,only,only,86,86,86,,2,2,56,"[{""word"": ""only"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""such"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""O"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Oh"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""pay"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,73,10,36
100,73,proximal-replay,2,pardon,pardon,47,47,47,,7,7,54,"[{""word"": ""pardon"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": ""too"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""word"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""She"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Marsch"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,46,10,19
100,73,proximal-replay,3,you,must,34,34,34,,3,3,51,"[{""word"": ""must"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""do"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""demons"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""almost"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""course"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,28,10,59
100,73,proximal-replay,4,all,see,68,68,68,,3,3,54,"[{""word"": ""see"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""make"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""take"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""chop"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""was"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,64,10,27
100,74,proximal-replay,1,sensible,moment,79,79,79,,5,5,47,"[{""word"": ""moment"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""do"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""wonder"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""fine"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""pictures"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,64,10,27
100,74,proximal-replay,2,girl,before,20,20,20,,5,5,36,"[{""word"": ""before"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""In"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""do"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""."", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""how"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,37,10,30
100,74,proximal-replay,3,",",her,37,37,37,,7,7,54,"[{""word"": ""her"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": ""silver"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""For"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""did"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""teeth"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,37,10,18
100,74,proximal-replay,4,'',face,43,43,43,,6,6,53,"[{""word"": ""face"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""more"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""to"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""man"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""The"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,28,10,27
100,75,proximal-replay,1,finish,stop,93,93,93,,5,5,54,"[{""word"": ""stop"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""deep"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""sustaining"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""come"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""not"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,55,10,18
100,75,proximal-replay,2,my,it,19,19,19,,8,8,48,"[{""word"": ""it"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""Square"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Darkness"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""only"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""'m"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,28,10,19
100,75,proximal-replay,3,Arts,",",47,47,47,,4,4,36,"[{""word"": "","", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""was"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""that"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""does"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""'s"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,28,10,27
100,75,proximal-replay,4,course,and,93,93,93,,4,5,49,"[{""word"": ""and"", ""timed_overlap"": 4, ""column_overlap"": 5}, {""word"": ""able"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""easel"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""'cause"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""months"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,37,10,45
100,76,proximal-replay,1,",",",",27,27,27,,9,9,44,"[{""word"": "","", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""already"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""leafy"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Great"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""going"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,28,10,9
100,76,proximal-replay,2,',and,66,66,66,,4,4,50,"[{""word"": ""and"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""too"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""able"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""I"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""'"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,19,10,55
100,76,proximal-replay,3,rejoined,poor,96,96,96,,2,3,49,"[{""word"": ""poor"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""ride"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""fry"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""let"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""into"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,64,10,63
100,76,proximal-replay,4,his,Rogers,73,73,73,,4,4,47,"[{""word"": ""Rogers"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""spoke"", ""timed_overlap"": 2, ""column_overlap"": 5}, {""word"": ""in"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""fine"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""`"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,73,10,54
