diagnostic_only,offline_analysis_only,match_overlap_decomposition,uses_ground_truth_for_analysis_only,ground_truth_does_not_affect_matching,ground_truth_does_not_affect_prediction,ground_truth_does_not_affect_model,source_trace_does_not_affect_matching,source_trace_does_not_affect_learning,counterfactual_L_match_does_not_affect_model,context_variants_do_not_affect_model,uses_compensation,stream_label,actual_record_index,timestamp,field,encoded_column,encoded_value,observe_scenario,scenario_assignment_reason,previous_winner_count,previous_winner_unique_column_count,previous_winner_unique_neuron_count,predicted_cell_count,burst_cell_count,active_cell_count,winner_only_context_count,predicted_only_context_count,burst_only_context_count,predicted_and_burst_context_count,neuron_count,neurons_with_segments,existing_segment_count,existing_synapse_count,segment_age_mean,segment_age_max,segment_weight_sum_mean,segment_overlap_max,segment_overlap_mean,segment_overlap_median,segments_overlap_0,segments_overlap_1,segments_overlap_2,segments_overlap_3,segments_overlap_4_or_more,segments_meeting_L_match,eligible_matching_segments,best_matching_segment_id,best_matching_neuron,best_matching_overlap,L_match,gap_to_L_match,matching_ambiguity_count,multiple_segments_meet_L_match,multiple_neurons_meet_L_match,best_segment_source_count,best_segment_source_active_count,best_segment_source_retention,best_segment_creation_current_jaccard,best_segment_current_context_jaccard,selected_winner_neuron,selected_segment_id,reinforced_segment_id,created_segment_id,created_new_segment,selected_existing_segment,reference_applicability
True,True,True,True,True,True,True,True,True,True,True,False,original,1,2014-07-01 00:30:00,passenger,188,8127.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,18,0,960,960,30,0,960,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,7,e70c9267b01060345267d5035d70e1dfd2f4a08b76ec91e563859e6cc25b6a3b,,e70c9267b01060345267d5035d70e1dfd2f4a08b76ec91e563859e6cc25b6a3b,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,1,2014-07-01 00:30:00,passenger,183,8127.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,18,0,960,960,30,0,960,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,11,7c8a72aa81715c83b24e417b5d4456951889a52b78a77a7a7e3ba90bbf78b28d,,7c8a72aa81715c83b24e417b5d4456951889a52b78a77a7a7e3ba90bbf78b28d,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,1,2014-07-01 00:30:00,passenger,189,8127.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,18,0,960,960,30,0,960,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,1,8016333f1ec84208d04f42a5869c40f625ac37e788915f0b5ea75df61356a5f0,,8016333f1ec84208d04f42a5869c40f625ac37e788915f0b5ea75df61356a5f0,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,1,2014-07-01 00:30:00,passenger,182,8127.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,18,0,960,960,30,0,960,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,3,2aa200cdf147978ba77e57f1490a84039c7b47e8d192766f4a8fe96ade6b6ebc,,2aa200cdf147978ba77e57f1490a84039c7b47e8d192766f4a8fe96ade6b6ebc,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,1,2014-07-01 00:30:00,passenger,190,8127.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,18,0,960,960,30,0,960,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,20,f9397ada6e23bfa1a2c8d2fbf4e8c8458540cf075fa04bb949db066792979a40,,f9397ada6e23bfa1a2c8d2fbf4e8c8458540cf075fa04bb949db066792979a40,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,1,2014-07-01 00:30:00,passenger,181,8127.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,18,0,960,960,30,0,960,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,28,026ea629208e5dd4ea967e61e3b549315db42cb4b78f795770dfe5cf6d89498b,,026ea629208e5dd4ea967e61e3b549315db42cb4b78f795770dfe5cf6d89498b,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,weekday,4,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,17,0,960,960,30,0,960,0,32,1,1,30,0.0,0,15.0,10,10.0,10.0,0,0,0,0,1,1,1,8aeed2abd0f847e0b8500715486ecfcc55670f2b3385c6aeb419a3a0678f1913,30,10,4,0,1,False,False,30,19,0.6333333333333333,0.01956745623069001,0.01956745623069001,30,8aeed2abd0f847e0b8500715486ecfcc55670f2b3385c6aeb419a3a0678f1913,8aeed2abd0f847e0b8500715486ecfcc55670f2b3385c6aeb419a3a0678f1913,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,weekday,5,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,17,0,960,960,30,0,960,0,32,1,1,30,0.0,0,15.0,10,10.0,10.0,0,0,0,0,1,1,1,64080601c3be5fe7030e7eb69924a6cafe76e2b467b4a5630a9f7de522aa39db,10,10,4,0,1,False,False,30,19,0.6333333333333333,0.01956745623069001,0.01956745623069001,10,64080601c3be5fe7030e7eb69924a6cafe76e2b467b4a5630a9f7de522aa39db,64080601c3be5fe7030e7eb69924a6cafe76e2b467b4a5630a9f7de522aa39db,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,weekday,3,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,17,0,960,960,30,0,960,0,32,1,1,30,0.0,0,15.0,10,10.0,10.0,0,0,0,0,1,1,1,69f0cb4491a1fd577b6c1af78119fa843dac41862a4e9483fd3c8e414791a45f,4,10,4,0,1,False,False,30,19,0.6333333333333333,0.01956745623069001,0.01956745623069001,4,69f0cb4491a1fd577b6c1af78119fa843dac41862a4e9483fd3c8e414791a45f,69f0cb4491a1fd577b6c1af78119fa843dac41862a4e9483fd3c8e414791a45f,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,weekday,6,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,17,0,960,960,30,0,960,0,32,1,1,30,0.0,0,15.0,10,10.0,10.0,0,0,0,0,1,1,1,d0ca4df7b4ef8ef8330fc3c3fb6df6da237f2c8759fa1a08b551c3b0267a5cc1,29,10,4,0,1,False,False,30,19,0.6333333333333333,0.01956745623069001,0.01956745623069001,29,d0ca4df7b4ef8ef8330fc3c3fb6df6da237f2c8759fa1a08b551c3b0267a5cc1,d0ca4df7b4ef8ef8330fc3c3fb6df6da237f2c8759fa1a08b551c3b0267a5cc1,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,weekday,2,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,17,0,960,960,30,0,960,0,32,1,1,30,0.0,0,15.0,10,10.0,10.0,0,0,0,0,1,1,1,62de03d338e81fffb1fe886b83637755e48f7109d103cb5c35e3be82a6942085,15,10,4,0,1,False,False,30,19,0.6333333333333333,0.01956745623069001,0.01956745623069001,15,62de03d338e81fffb1fe886b83637755e48f7109d103cb5c35e3be82a6942085,62de03d338e81fffb1fe886b83637755e48f7109d103cb5c35e3be82a6942085,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,weekday,7,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,17,0,960,960,30,0,960,0,32,1,1,30,0.0,0,15.0,10,10.0,10.0,0,0,0,0,1,1,1,82cd778248b58abce2dd437ff3430d422a5f31f0857456cb0806c4bbf75c2f84,1,10,4,0,1,False,False,30,19,0.6333333333333333,0.01956745623069001,0.01956745623069001,1,82cd778248b58abce2dd437ff3430d422a5f31f0857456cb0806c4bbf75c2f84,82cd778248b58abce2dd437ff3430d422a5f31f0857456cb0806c4bbf75c2f84,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,weekday,1,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,17,0,960,960,30,0,960,0,32,1,1,30,0.0,0,15.0,10,10.0,10.0,0,0,0,0,1,1,1,096eb71f46b469fc4f1cc7d4ed984088c225a66b3cfbaad900f9fc8fd6e6985c,15,10,4,0,1,False,False,30,19,0.6333333333333333,0.01956745623069001,0.01956745623069001,15,096eb71f46b469fc4f1cc7d4ed984088c225a66b3cfbaad900f9fc8fd6e6985c,096eb71f46b469fc4f1cc7d4ed984088c225a66b3cfbaad900f9fc8fd6e6985c,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,weekday,8,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,17,0,960,960,30,0,960,0,32,1,1,30,0.0,0,15.0,10,10.0,10.0,0,0,0,0,1,1,1,8707a46b07890e9f3d4b42af5e0aab7361dc144e7986f25d90e421a33089bd83,29,10,4,0,1,False,False,30,19,0.6333333333333333,0.01956745623069001,0.01956745623069001,29,8707a46b07890e9f3d4b42af5e0aab7361dc144e7986f25d90e421a33089bd83,8707a46b07890e9f3d4b42af5e0aab7361dc144e7986f25d90e421a33089bd83,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,weekday,0,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,17,0,960,960,30,0,960,0,32,1,1,30,0.0,0,15.0,10,10.0,10.0,0,0,0,0,1,1,1,b8ff4e0cd1bf15ed47968cde6ad2530bfe3d56b991c289d66df5ed3a4ea01ca1,4,10,4,0,1,False,False,30,19,0.6333333333333333,0.01956745623069001,0.01956745623069001,4,b8ff4e0cd1bf15ed47968cde6ad2530bfe3d56b991c289d66df5ed3a4ea01ca1,b8ff4e0cd1bf15ed47968cde6ad2530bfe3d56b991c289d66df5ed3a4ea01ca1,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,weekday,9,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,17,0,960,960,30,0,960,0,32,1,1,30,0.0,0,15.0,10,10.0,10.0,0,0,0,0,1,1,1,1928f40ce31bf6bd47fb15c046e5d7db5c6f2744acdbf86090d49adc6860aaca,19,10,4,0,1,False,False,30,19,0.6333333333333333,0.01956745623069001,0.01956745623069001,19,1928f40ce31bf6bd47fb15c046e5d7db5c6f2744acdbf86090d49adc6860aaca,1928f40ce31bf6bd47fb15c046e5d7db5c6f2744acdbf86090d49adc6860aaca,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,time,32,2.0,scenario3,EXISTING_SEGMENTS_BELOW_L_MATCH,30,30,17,0,960,960,30,0,960,0,32,1,1,30,0.0,0,15.0,1,1.0,1.0,0,1,0,0,0,0,0,68ca06883ddb7152ee654d2c537af704603f82bb9a6d80b9a5ca06e77009b3af,1,1,4,3,0,False,False,30,19,0.6333333333333333,0.01956745623069001,0.01956745623069001,13,30d69c4a54edb1a13b3e9fa7f6ea16840da2baa788a1f4b02ed298ba2408ec86,,30d69c4a54edb1a13b3e9fa7f6ea16840da2baa788a1f4b02ed298ba2408ec86,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,time,33,2.0,scenario1,CORRECTLY_PREDICTED_CELL_AVAILABLE,30,30,17,0,960,960,30,0,960,0,32,1,1,30,0.0,0,15.0,2,2.0,2.0,0,0,1,0,0,0,0,1621c94e3dd2ae5e2294249b8f0e3357af072c9ce07b4a7f76150b09d7184fc2,20,2,4,2,0,False,False,30,19,0.6333333333333333,0.01956745623069001,0.01956745623069001,20,1621c94e3dd2ae5e2294249b8f0e3357af072c9ce07b4a7f76150b09d7184fc2,1621c94e3dd2ae5e2294249b8f0e3357af072c9ce07b4a7f76150b09d7184fc2,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,time,31,2.0,scenario3,EXISTING_SEGMENTS_BELOW_L_MATCH,30,30,17,0,960,960,30,0,960,0,32,1,1,30,0.0,0,15.0,3,3.0,3.0,0,0,0,1,0,0,0,bffe621e78060b68c266493b0df908ba44e6951ea871984a68d563436e779dfe,22,3,4,1,0,False,False,30,19,0.6333333333333333,0.01956745623069001,0.01956745623069001,15,f9522b418ccc7f67d940dd147b50b0e0020d2017756351f0e907c1395f990555,,f9522b418ccc7f67d940dd147b50b0e0020d2017756351f0e907c1395f990555,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,time,34,2.0,scenario1,CORRECTLY_PREDICTED_CELL_AVAILABLE,30,30,17,0,960,960,30,0,960,0,32,1,1,30,0.0,0,15.0,2,2.0,2.0,0,0,1,0,0,0,0,9853ed3dc78da9e89a0e506f54eaf3ab3d598e77b7b6599b037fdc8a5fe05899,7,2,4,2,0,False,False,30,19,0.6333333333333333,0.01956745623069001,0.01956745623069001,7,9853ed3dc78da9e89a0e506f54eaf3ab3d598e77b7b6599b037fdc8a5fe05899,9853ed3dc78da9e89a0e506f54eaf3ab3d598e77b7b6599b037fdc8a5fe05899,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,time,30,2.0,scenario3,EXISTING_SEGMENTS_BELOW_L_MATCH,30,30,17,0,960,960,30,0,960,0,32,1,1,30,0.0,0,15.0,3,3.0,3.0,0,0,0,1,0,0,0,f92d99fc5f43733b1a1af5e3005110b6e6c724cd74bb3643ef6da6cc6507b5e3,7,3,4,1,0,False,False,30,19,0.6333333333333333,0.01956745623069001,0.01956745623069001,8,d0fb8f6180028cb57bd44109e4ef351a5ceb3dce235df6fed42246f0b6a75ceb,,d0fb8f6180028cb57bd44109e4ef351a5ceb3dce235df6fed42246f0b6a75ceb,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,time,35,2.0,scenario1,CORRECTLY_PREDICTED_CELL_AVAILABLE,30,30,17,0,960,960,30,0,960,0,32,1,1,30,0.0,0,15.0,2,2.0,2.0,0,0,1,0,0,0,0,3ab23e994313cb9467254f7704918dde71159eafb10b365e9ce95d4737a51177,15,2,4,2,0,False,False,30,19,0.6333333333333333,0.01956745623069001,0.01956745623069001,15,3ab23e994313cb9467254f7704918dde71159eafb10b365e9ce95d4737a51177,3ab23e994313cb9467254f7704918dde71159eafb10b365e9ce95d4737a51177,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,time,87,2.0,scenario3,EXISTING_SEGMENTS_BELOW_L_MATCH,30,30,17,0,960,960,30,0,960,0,32,1,1,30,0.0,0,15.0,3,3.0,3.0,0,0,0,1,0,0,0,59ffd8d0e7f60ba0a611d2c795604a8f92933029950cfb22a632680fb8009068,23,3,4,1,0,False,False,30,19,0.6333333333333333,0.01956745623069001,0.01956745623069001,27,d196676fe646a801f142569b43a9e69e9b8f391592aa52b0563d077a5630cc53,,d196676fe646a801f142569b43a9e69e9b8f391592aa52b0563d077a5630cc53,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,time,36,2.0,scenario1,CORRECTLY_PREDICTED_CELL_AVAILABLE,30,30,17,0,960,960,30,0,960,0,32,1,1,30,0.0,0,15.0,2,2.0,2.0,0,0,1,0,0,0,0,65aacf9bb4293a3c1e3d205812f6dad728c357e5c82db051471eed042016bee4,31,2,4,2,0,False,False,30,19,0.6333333333333333,0.01956745623069001,0.01956745623069001,31,65aacf9bb4293a3c1e3d205812f6dad728c357e5c82db051471eed042016bee4,65aacf9bb4293a3c1e3d205812f6dad728c357e5c82db051471eed042016bee4,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,time,86,2.0,scenario3,EXISTING_SEGMENTS_BELOW_L_MATCH,30,30,17,0,960,960,30,0,960,0,32,1,1,30,0.0,0,15.0,3,3.0,3.0,0,0,0,1,0,0,0,3fe49e88e74329726f4808a28d07837ab0c88a6310a00738512eba0c9b16a84e,3,3,4,1,0,False,False,30,19,0.6333333333333333,0.01956745623069001,0.01956745623069001,25,bd006f22a01368c75fb71c34b675432ece4a35a7d426a60b011ded4693391552,,bd006f22a01368c75fb71c34b675432ece4a35a7d426a60b011ded4693391552,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,time,37,2.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,17,0,960,960,30,0,960,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,0,c71dade94bd2579da5c2e7dae36201324e0b17f1f760df4cf93d47f7aa291f9a,,c71dade94bd2579da5c2e7dae36201324e0b17f1f760df4cf93d47f7aa291f9a,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,passenger,163,6210.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,17,0,960,960,30,0,960,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,28,3d2ef9e08d69834c064a53fa2e227c9356e86de1804fe56bdf86d3a3f4790598,,3d2ef9e08d69834c064a53fa2e227c9356e86de1804fe56bdf86d3a3f4790598,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,passenger,162,6210.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,17,0,960,960,30,0,960,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,17,4dd7172c070778fbff164548db2dd5913db414a7554704430069dc46d845858f,,4dd7172c070778fbff164548db2dd5913db414a7554704430069dc46d845858f,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,passenger,164,6210.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,17,0,960,960,30,0,960,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,15,1d51755289169f146f58e130dcec459b16d08b7287789a30fcf8a48946497db9,,1d51755289169f146f58e130dcec459b16d08b7287789a30fcf8a48946497db9,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,passenger,161,6210.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,17,0,960,960,30,0,960,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,13,36ec651d9d9f2bcf64671a7b3f8d64b77ddee192e154f50c252a4885ba9aa1da,,36ec651d9d9f2bcf64671a7b3f8d64b77ddee192e154f50c252a4885ba9aa1da,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,passenger,165,6210.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,17,0,960,960,30,0,960,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,24,bf8b9eb630a9ac90bf53ebb8b46ce6760b5120da9208619c3cadfe93fe6df737,,bf8b9eb630a9ac90bf53ebb8b46ce6760b5120da9208619c3cadfe93fe6df737,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,passenger,160,6210.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,17,0,960,960,30,0,960,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,3,64b20ad3d3a3b5ba18fa9d0f55b958da33a6f45ac5e372a07067342cd4e1f727,,64b20ad3d3a3b5ba18fa9d0f55b958da33a6f45ac5e372a07067342cd4e1f727,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,passenger,166,6210.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,17,0,960,960,30,0,960,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,24,7b64f0ef6084414eb863e94ecb40a64f24ef5a190bfae76122ba42eb5bf79646,,7b64f0ef6084414eb863e94ecb40a64f24ef5a190bfae76122ba42eb5bf79646,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,passenger,159,6210.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,17,0,960,960,30,0,960,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,4,d30bd6f9d046f80d41d149c35bf6223e38172feb85f66fe5ebe04b24249de1dc,,d30bd6f9d046f80d41d149c35bf6223e38172feb85f66fe5ebe04b24249de1dc,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,passenger,167,6210.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,17,0,960,960,30,0,960,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,3,dfac8af62abe694c22acd58999e714c68f08f3fbd24735926db2c9efcbad8886,,dfac8af62abe694c22acd58999e714c68f08f3fbd24735926db2c9efcbad8886,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,2,2014-07-01 01:00:00,passenger,158,6210.0,scenario3,NO_EXISTING_SEGMENT_IN_COLUMN,30,30,17,0,960,960,30,0,960,0,32,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,,,0,4,4,0,False,False,0,0,0.0,0.0,0.0,31,9443b81479add01b9f6d0f9b02152487df981a2b3c95424418523ad6eea47648,,9443b81479add01b9f6d0f9b02152487df981a2b3c95424418523ad6eea47648,True,False,POST_OBSERVATION_CREATED
True,True,True,True,True,True,True,True,True,True,True,False,original,3,2014-07-01 01:30:00,weekday,4,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,19,4,832,836,30,4,832,0,32,1,1,59,0.0,0,33.4,19,19.0,19.0,0,0,0,0,1,1,1,8aeed2abd0f847e0b8500715486ecfcc55670f2b3385c6aeb419a3a0678f1913,30,19,4,0,1,False,False,59,33,0.559322033898305,0.01762632197414806,0.0382830626450116,30,8aeed2abd0f847e0b8500715486ecfcc55670f2b3385c6aeb419a3a0678f1913,8aeed2abd0f847e0b8500715486ecfcc55670f2b3385c6aeb419a3a0678f1913,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,3,2014-07-01 01:30:00,weekday,5,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,19,4,832,836,30,4,832,0,32,1,1,59,0.0,0,33.4,19,19.0,19.0,0,0,0,0,1,1,1,64080601c3be5fe7030e7eb69924a6cafe76e2b467b4a5630a9f7de522aa39db,10,19,4,0,1,False,False,59,33,0.559322033898305,0.01762632197414806,0.0382830626450116,10,64080601c3be5fe7030e7eb69924a6cafe76e2b467b4a5630a9f7de522aa39db,64080601c3be5fe7030e7eb69924a6cafe76e2b467b4a5630a9f7de522aa39db,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,3,2014-07-01 01:30:00,weekday,3,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,19,4,832,836,30,4,832,0,32,1,1,59,0.0,0,33.4,19,19.0,19.0,0,0,0,0,1,1,1,69f0cb4491a1fd577b6c1af78119fa843dac41862a4e9483fd3c8e414791a45f,4,19,4,0,1,False,False,59,33,0.559322033898305,0.01762632197414806,0.0382830626450116,4,69f0cb4491a1fd577b6c1af78119fa843dac41862a4e9483fd3c8e414791a45f,69f0cb4491a1fd577b6c1af78119fa843dac41862a4e9483fd3c8e414791a45f,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,3,2014-07-01 01:30:00,weekday,6,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,19,4,832,836,30,4,832,0,32,1,1,59,1.0,1,33.38,19,19.0,19.0,0,0,0,0,1,1,1,d0ca4df7b4ef8ef8330fc3c3fb6df6da237f2c8759fa1a08b551c3b0267a5cc1,29,19,4,0,1,False,False,59,33,0.559322033898305,0.01762632197414806,0.0382830626450116,29,d0ca4df7b4ef8ef8330fc3c3fb6df6da237f2c8759fa1a08b551c3b0267a5cc1,d0ca4df7b4ef8ef8330fc3c3fb6df6da237f2c8759fa1a08b551c3b0267a5cc1,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,3,2014-07-01 01:30:00,weekday,2,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,19,4,832,836,30,4,832,0,32,1,1,59,1.0,1,33.38,19,19.0,19.0,0,0,0,0,1,1,1,62de03d338e81fffb1fe886b83637755e48f7109d103cb5c35e3be82a6942085,15,19,4,0,1,False,False,59,33,0.559322033898305,0.01762632197414806,0.0382830626450116,15,62de03d338e81fffb1fe886b83637755e48f7109d103cb5c35e3be82a6942085,62de03d338e81fffb1fe886b83637755e48f7109d103cb5c35e3be82a6942085,,False,True,PREEXISTING
True,True,True,True,True,True,True,True,True,True,True,False,original,3,2014-07-01 01:30:00,weekday,7,1.0,scenario2,MATCHING_SEGMENT_FOUND,30,30,19,4,832,836,30,4,832,0,32,1,1,59,1.0,1,33.38,19,19.0,19.0,0,0,0,0,1,1,1,82cd778248b58abce2dd437ff3430d422a5f31f0857456cb0806c4bbf75c2f84,1,19,4,0,1,False,False,59,33,0.559322033898305,0.01762632197414806,0.0382830626450116,1,82cd778248b58abce2dd437ff3430d422a5f31f0857456cb0806c4bbf75c2f84,82cd778248b58abce2dd437ff3430d422a5f31f0857456cb0806c4bbf75c2f84,,False,True,PREEXISTING
